system:index,DATE_ACQUIRED,NDSI_mean,SPACECRAFT_ID,Trat_1,polygon_id,.geo
00000000000000000016_2_LC08_200034_20171228,2017-12-28,0.2747132649836215,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20180214,2018-02-14,-0.387072267929591,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20180403,2018-04-03,-0.3539529817554688,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20180419,2018-04-19,-0.4071677807539761,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20180622,2018-06-22,-0.3686291889680564,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20180708,2018-07-08,-0.3668701182295445,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20180724,2018-07-24,-0.3772939448878972,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20180809,2018-08-09,-0.3794785307647846,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20181012,2018-10-12,-0.4125939443209632,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20181129,2018-11-29,-0.3581546424880366,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20181215,2018-12-15,-0.4107339980024881,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20181231,2018-12-31,-0.4231275087539498,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20190217,2019-02-17,-0.3988154597247634,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20190508,2019-05-08,-0.3984260707259244,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20190625,2019-06-25,-0.3470713369383413,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20190711,2019-07-11,-0.3402572018056869,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20190727,2019-07-27,-0.3787494357361891,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20190828,2019-08-28,-0.396538033984437,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20190929,2019-09-29,-0.4098570548766652,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20191015,2019-10-15,-0.4203591277638321,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20191031,2019-10-31,-0.3871067644661777,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20191116,2019-11-16,-0.062772278782075,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20191218,2019-12-18,-0.388124322188501,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200103,2020-01-03,-0.3855123327210706,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200119,2020-01-19,0.0926629934182981,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200204,2020-02-04,-0.4426249584492381,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200220,2020-02-20,-0.4079665080081992,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200307,2020-03-07,-0.3806603266042593,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200408,2020-04-08,-0.210854432444018,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200424,2020-04-24,-0.3632253265693296,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200526,2020-05-26,-0.377640008979916,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200611,2020-06-11,-0.3333149633058703,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200627,2020-06-27,-0.2893890406610023,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200713,2020-07-13,-0.3559000418100538,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200729,2020-07-29,-0.3607503162311417,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200814,2020-08-14,-0.3948957448815925,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20200915,2020-09-15,-0.3777256190587959,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20201001,2020-10-01,-0.3861697313752108,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20201017,2020-10-17,-0.4177470758038409,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20201118,2020-11-18,-0.4028719244625813,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20201220,2020-12-20,-0.3996862008137504,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210105,2021-01-05,-0.319432093465395,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210121,2021-01-21,-0.2123348860953353,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210206,2021-02-06,0.7664264076047217,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210222,2021-02-22,0.7552783953912672,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210513,2021-05-13,-0.4145038028708483,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210614,2021-06-14,-0.3441010314880223,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210630,2021-06-30,-0.3611803390537199,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210716,2021-07-16,-0.367701449631019,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210801,2021-08-01,-0.368460739300915,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210817,2021-08-17,-0.3689085185978674,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210902,2021-09-02,-0.3903178759653949,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20210918,2021-09-18,-0.4091945125360168,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20211020,2021-10-20,-0.3964745148684233,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20211207,2021-12-07,-0.4164995955119411,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20220108,2022-01-08,-0.3745958263156475,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20220209,2022-02-09,-0.4129937301159092,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20220430,2022-04-30,-0.3805428543632648,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20220516,2022-05-16,-0.3896347889840994,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20220617,2022-06-17,-0.3232709041259473,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20220719,2022-07-19,-0.35514296078884,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20220804,2022-08-04,-0.3673490578847734,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20220820,2022-08-20,-0.3680471691411522,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20220905,2022-09-05,-0.4010147167529062,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20221124,2022-11-24,-0.4125011663118252,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20221226,2022-12-26,-0.2498365229521775,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20230111,2023-01-11,-0.4166523976460622,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20230228,2023-02-28,-0.4118249389736604,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20230316,2023-03-16,-0.4260400132719952,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20230401,2023-04-01,-0.3709214052995649,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20230417,2023-04-17,-0.3990324191243566,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20230807,2023-08-07,-0.3616724043306889,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20230823,2023-08-23,-0.3853494523968455,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20230908,2023-09-08,-0.3867966250140914,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20230924,2023-09-24,-0.4160172672347285,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20231010,2023-10-10,-0.4012326037078596,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20231026,2023-10-26,-0.2575855655908676,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20231111,2023-11-11,-0.4121639967417865,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20231127,2023-11-27,-0.3960499153818971,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240114,2024-01-14,-0.2944228488601925,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240130,2024-01-30,-0.3676765147721583,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240302,2024-03-02,-0.3790865842055185,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240318,2024-03-18,-0.0889505763080079,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240403,2024-04-03,0.7888869173075509,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240419,2024-04-19,-0.3947636450781859,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240622,2024-06-22,-0.3777327198523486,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240708,2024-07-08,-0.3646144803087224,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240724,2024-07-24,-0.3594025328129374,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240809,2024-08-09,-0.3779313507140049,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240825,2024-08-25,-0.3378325343019185,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240910,2024-09-10,-0.402066315071456,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20240926,2024-09-26,-0.4069926568758345,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20241129,2024-11-29,-0.3687947361034287,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20241215,2024-12-15,-0.3639825424701361,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20250116,2025-01-16,-0.4135118101848976,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20250201,2025-02-01,0.0920833142035108,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20250217,2025-02-17,-0.4015671264533832,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20250321,2025-03-21,0.903884572060775,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2_LC08_200034_20250406,2025-04-06,0.1138677623214496,LANDSAT_8,PCL,937,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20130608,2013-06-08,-0.4447105845177403,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20130624,2013-06-24,-0.4436263609506612,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20130710,2013-07-10,-0.4114591507365803,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20130726,2013-07-26,-0.4485721320207519,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20130811,2013-08-11,-0.4671065957429265,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20130912,2013-09-12,-0.4539035590590113,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20131030,2013-10-30,-0.4652128175465607,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20131115,2013-11-15,-0.4676048882195809,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20131217,2013-12-17,-0.4404823502818012,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20140219,2014-02-19,-0.2944356611190564,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20140307,2014-03-07,-0.4567846992204488,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20140323,2014-03-23,-0.4583860034676649,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20140408,2014-04-08,-0.4325553924762487,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20140526,2014-05-26,-0.4625545401370775,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20140627,2014-06-27,-0.4423265932267932,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20140713,2014-07-13,-0.4244164762272594,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20140729,2014-07-29,-0.415690521518972,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20140814,2014-08-14,-0.4308750078613343,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20140830,2014-08-30,-0.4173620829782217,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20141017,2014-10-17,-0.4830932531230884,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20141102,2014-11-02,-0.4620916615004987,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20141118,2014-11-18,-0.4746440440564516,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20141220,2014-12-20,-0.4402680762837974,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150105,2015-01-05,-0.4676462023172391,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150121,2015-01-21,0.8454677329205853,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150206,2015-02-06,,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150222,2015-02-22,-0.2893571476718795,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150310,2015-03-10,-0.4666831599318685,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150326,2015-03-26,0.92012828663558,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150427,2015-04-27,-0.4428794821514343,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150513,2015-05-13,-0.387472641605827,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150529,2015-05-29,-0.3964924974134705,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150630,2015-06-30,-0.3895719328534428,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150716,2015-07-16,-0.4027833396773648,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150801,2015-08-01,-0.4242636526931015,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150902,2015-09-02,-0.4366031480451858,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20150918,2015-09-18,-0.4216787025080437,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20151020,2015-10-20,-0.3122528023202507,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20151105,2015-11-05,-0.4524740161062289,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20151121,2015-11-21,-0.3694206204862963,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20151207,2015-12-07,-0.2987975836926043,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20151223,2015-12-23,-0.3640660030221737,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160108,2016-01-08,-0.432212219853278,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160124,2016-01-24,-0.2597797392186293,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160209,2016-02-09,-0.4175400744147655,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160225,2016-02-25,0.346484999496524,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160312,2016-03-12,-0.4271601361460647,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160328,2016-03-28,-0.4081248448085547,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160616,2016-06-16,-0.4008038847348614,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160702,2016-07-02,-0.3910594235876904,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160718,2016-07-18,-0.376182745453442,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160803,2016-08-03,-0.3984261698565599,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160819,2016-08-19,-0.4318345131134125,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160904,2016-09-04,-0.3964851728456704,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20160920,2016-09-20,-0.4031824880458781,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20161006,2016-10-06,-0.4191313941826978,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20161107,2016-11-07,-0.4289064538251373,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20161123,2016-11-23,0.786167203797396,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20161209,2016-12-09,-0.3076093314952278,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20161225,2016-12-25,0.81217763223095,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170110,2017-01-10,-0.2602182196153065,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170227,2017-02-27,-0.3817670098170754,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170315,2017-03-15,0.4988590824056695,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170331,2017-03-31,-0.4237809018924317,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170502,2017-05-02,-0.3489945007315668,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170518,2017-05-18,-0.4299323763688222,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170619,2017-06-19,-0.4017467342871913,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170721,2017-07-21,-0.4112803298716097,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170806,2017-08-06,-0.3781516343006213,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170822,2017-08-22,-0.41615467000483,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170907,2017-09-07,-0.415735231334816,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20170923,2017-09-23,-0.4202758941303328,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20171025,2017-10-25,-0.4325973005912093,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20171110,2017-11-10,-0.4345779870292537,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2_LC08_200034_20171212,2017-12-12,0.745526693702862,LANDSAT_8,PCL,936,"{""type"":""MultiPoint"",""coordinates"":[]}"
